                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    602,                0.49536,                0.30279,                0.94715,                0.97378,                0.97497,                0.98238,                0.71639,                0.62522,                0.28337,                0.87697,             0.00036797,             0.00036797,             0.00036797
                    603,                0.49329,                0.29846,                0.95811,                0.96673,                0.97803,                0.98376,                0.71165,                0.63638,                0.28385,                0.87759,              0.0003662,              0.0003662,              0.0003662
                    604,                0.51377,                0.30129,                0.96344,                0.96552,                0.97468,                0.98119,                0.70837,                0.63987,                0.28316,                 0.8778,             0.00036443,             0.00036443,             0.00036443
                    605,                0.49186,                0.30257,                0.96016,                0.96539,                0.97479,                0.98117,                0.71053,                0.63511,                0.28287,                0.87774,             0.00036266,             0.00036266,             0.00036266
                    606,                0.49191,                0.29753,                0.95476,                0.97058,                0.97807,                0.98489,                0.71436,                0.62868,                0.28211,                0.87834,             0.00036089,             0.00036089,             0.00036089
                    607,                0.48761,                0.28742,                0.95516,                0.97021,                0.97504,                0.98485,                0.70978,                0.63703,                0.28078,                 0.8767,             0.00035913,             0.00035913,             0.00035913
                    608,                0.48661,                0.27823,                 0.9564,                 0.9682,                0.97368,                0.98154,                0.70708,                0.63898,                0.27929,                0.87596,             0.00035736,             0.00035736,             0.00035736
                    609,                0.48631,                0.29629,                0.95922,                0.96816,                0.97584,                0.97976,                0.71209,                0.62164,                0.27942,                0.87449,             0.00035559,             0.00035559,             0.00035559
                    610,                0.47928,                0.28998,                 0.9506,                0.96954,                0.97853,                0.98435,                0.70967,                0.63381,                0.27808,                0.87442,             0.00035382,             0.00035382,             0.00035382
                    611,                0.48149,                 0.2754,                0.94669,                0.96999,                0.97736,                0.98327,                0.71826,                0.61823,                0.27189,                0.87531,             0.00035205,             0.00035205,             0.00035205
                    612,                0.50228,                0.28484,                 0.9657,                0.96565,                0.97731,                0.98127,                0.71346,                0.62359,                 0.2764,                0.87742,             0.00035028,             0.00035028,             0.00035028
                    613,                0.48385,                0.30294,                0.96349,                0.96751,                0.97859,                 0.9797,                0.71157,                 0.6319,                0.27599,                0.87865,             0.00034852,             0.00034852,             0.00034852
                    614,                0.48926,                0.29417,                0.95511,                0.97218,                0.97682,                0.98307,                0.71665,                0.62384,                0.27362,                0.87714,             0.00034675,             0.00034675,             0.00034675
                    615,                0.49886,                0.28738,                0.95489,                  0.975,                0.97183,                0.98431,                0.71966,                0.61807,                 0.2718,                0.87765,             0.00034498,             0.00034498,             0.00034498
                    616,                0.48957,                0.27628,                0.95505,                0.97452,                 0.9766,                0.98453,                0.71881,                0.61737,                0.27314,                0.87817,             0.00034321,             0.00034321,             0.00034321
                    617,                0.49475,                0.28013,                0.95002,                0.97044,                0.97543,                0.98151,                0.71517,                0.61671,                0.27524,                0.87675,             0.00034144,             0.00034144,             0.00034144
                    618,                0.48701,                0.28168,                  0.947,                0.97092,                0.97448,                0.98225,                0.71526,                0.61684,                0.27699,                0.87591,             0.00033967,             0.00033967,             0.00033967
                    619,                0.48108,                0.27956,                0.96182,                0.96961,                0.97505,                0.98209,                0.71647,                0.61535,                0.27545,                0.87598,              0.0003379,              0.0003379,              0.0003379
                    620,                0.49038,                0.29443,                0.96346,                0.97011,                0.97615,                0.98269,                 0.7119,                0.63201,                 0.2709,                0.87696,             0.00033614,             0.00033614,             0.00033614
                    621,                0.48829,                0.28097,                0.95701,                0.97073,                0.97468,                0.98287,                0.71194,                 0.6255,                0.27311,                0.87629,             0.00033437,             0.00033437,             0.00033437
                    622,                 0.4893,                0.27889,                0.95483,                0.96893,                 0.9779,                0.98286,                0.71678,                0.61654,                0.26863,                0.87633,              0.0003326,              0.0003326,              0.0003326
                    623,                 0.4894,                0.29426,                0.95352,                 0.9704,                0.97715,                0.98513,                0.71908,                0.61281,                0.27402,                0.87623,             0.00033083,             0.00033083,             0.00033083
                    624,                0.49302,                0.29372,                0.95243,                0.96976,                0.97732,                0.98441,                 0.7145,                0.61538,                0.26948,                0.87448,             0.00032906,             0.00032906,             0.00032906
                    625,                 0.4866,                0.27318,                0.95587,                0.96889,                0.97991,                0.98444,                0.72073,                0.61699,                0.26595,                0.87436,             0.00032729,             0.00032729,             0.00032729
                    626,                0.50537,                0.29115,                0.96115,                0.96858,                0.98115,                0.98508,                0.70934,                0.63955,                 0.2701,                0.87646,             0.00032553,             0.00032553,             0.00032553
                    627,                0.47791,                0.27884,                0.95868,                 0.9627,                0.97642,                0.98155,                0.71513,                0.61992,                0.27068,                0.87627,             0.00032376,             0.00032376,             0.00032376
                    628,                0.48275,                0.27568,                0.95447,                0.97242,                0.97288,                0.98247,                0.71748,                0.61393,                0.27209,                0.87637,             0.00032199,             0.00032199,             0.00032199
                    629,                0.48855,                0.28653,                0.95251,                0.97359,                0.97601,                0.98475,                0.71794,                0.60962,                0.27745,                0.87691,             0.00032022,             0.00032022,             0.00032022
                    630,                 0.4903,                  0.274,                0.95968,                0.96857,                0.97534,                0.98362,                0.71725,                 0.6118,                0.27204,                0.87798,             0.00031845,             0.00031845,             0.00031845
                    631,                0.47672,                0.27504,                0.95949,                0.96587,                0.97649,                0.98296,                0.71922,                0.61224,                0.27652,                0.87569,             0.00031668,             0.00031668,             0.00031668
                    632,                0.47846,                0.28648,                0.96179,                 0.9657,                0.98057,                0.98465,                 0.7166,                0.62802,                0.27957,                0.87745,             0.00031492,             0.00031492,             0.00031492
                    633,                0.49368,                0.28197,                0.95746,                0.96787,                 0.9748,                0.98444,                0.71232,                0.63241,                0.28162,                0.87882,             0.00031315,             0.00031315,             0.00031315
                    634,                0.47957,                0.28567,                0.95085,                0.96548,                0.97796,                 0.9848,                0.71479,                0.62266,                0.28393,                 0.8768,             0.00031138,             0.00031138,             0.00031138
                    635,                 0.4779,                0.28375,                0.94989,                0.96654,                0.97796,                0.98419,                0.71833,                0.61365,                0.27679,                0.87364,             0.00030961,             0.00030961,             0.00030961
                    636,                0.48264,                0.29081,                0.94484,                0.96671,                0.98301,                0.98552,                0.71366,                0.62407,                0.27853,                0.87416,             0.00030784,             0.00030784,             0.00030784
                    637,                0.47632,                0.28053,                0.94333,                0.96948,                0.97562,                0.98243,                0.71746,                0.61593,                  0.276,                0.87475,             0.00030607,             0.00030607,             0.00030607
                    638,                0.47795,                0.28298,                0.94657,                 0.9694,                0.97375,                0.98048,                0.71622,                0.61361,                0.27606,                0.87424,             0.00030431,             0.00030431,             0.00030431
                    639,                 0.4978,                0.28335,                 0.9562,                0.97005,                0.97917,                0.98525,                0.71686,                0.61716,                0.27644,                0.87389,             0.00030254,             0.00030254,             0.00030254
                    640,                0.49477,                0.29249,                0.94216,                0.97311,                0.97705,                0.98342,                0.71469,                0.61389,                0.27848,                0.87366,             0.00030077,             0.00030077,             0.00030077
                    641,                 0.5001,                0.29562,                  0.946,                0.97582,                0.97601,                0.98507,                0.71467,                0.61755,                0.28301,                0.87491,               0.000299,               0.000299,               0.000299
                    642,                0.47693,                0.27457,                0.94913,                0.97428,                0.97601,                0.98509,                0.71602,                0.61024,                0.28513,                0.87279,             0.00029723,             0.00029723,             0.00029723
                    643,                0.46451,                0.28313,                0.95013,                0.97267,                0.97498,                0.98441,                0.71681,                0.60568,                0.27809,                0.87121,             0.00029546,             0.00029546,             0.00029546
                    644,                0.47765,                0.27616,                0.95237,                 0.9656,                0.97759,                0.97913,                0.71365,                0.61438,                0.27377,                0.87369,              0.0002937,              0.0002937,              0.0002937
                    645,                0.49546,                 0.2999,                0.95241,                0.96845,                0.97932,                0.98201,                0.71512,                0.62184,                0.27343,                0.87765,             0.00029193,             0.00029193,             0.00029193
                    646,                0.49023,                0.27589,                0.94459,                0.97081,                0.97568,                0.98076,                0.70809,                0.63885,                0.27535,                0.87588,             0.00029016,             0.00029016,             0.00029016
                    647,                0.48731,                0.27529,                0.95782,                0.97316,                0.97785,                0.98526,                0.71944,                0.61472,                0.27314,                0.87404,             0.00028839,             0.00028839,             0.00028839
                    648,                0.48966,                0.28431,                 0.9369,                0.97187,                0.97931,                0.98519,                 0.7169,                0.61529,                0.28321,                0.87472,             0.00028662,             0.00028662,             0.00028662
                    649,                0.48328,                0.28305,                0.94454,                 0.9711,                 0.9805,                0.98528,                0.71456,                0.62323,                 0.2747,                0.87351,             0.00028485,             0.00028485,             0.00028485
                    650,                0.47761,                0.27951,                0.94294,                0.96988,                0.98265,                0.98547,                0.71483,                0.61833,                0.26835,                0.87387,             0.00028308,             0.00028308,             0.00028308
                    651,                0.49115,                0.27256,                0.94151,                0.96766,                0.97925,                0.98373,                0.71757,                0.60814,                0.27037,                0.87256,             0.00028132,             0.00028132,             0.00028132
                    652,                0.46386,                0.27315,                0.95154,                0.96791,                0.98182,                0.98409,                0.71879,                 0.6098,                0.26377,                0.87248,             0.00027955,             0.00027955,             0.00027955
                    653,                0.46419,                0.26993,                0.93376,                0.96841,                0.98003,                 0.9845,                0.71813,                0.61312,                0.26224,                0.87331,             0.00027778,             0.00027778,             0.00027778
                    654,                0.47734,                0.28222,                0.93778,                0.97061,                0.97469,                0.98236,                0.71681,                0.61142,                0.27841,                 0.8732,             0.00027601,             0.00027601,             0.00027601
                    655,                0.47499,                0.26875,                0.95017,                0.96392,                0.98018,                0.98225,                0.71284,                0.62813,                 0.2735,                 0.8759,             0.00027424,             0.00027424,             0.00027424
                    656,                0.48753,                0.28601,                0.94227,                0.96528,                0.98113,                0.98257,                 0.7192,                0.61356,                 0.2718,                0.87351,             0.00027247,             0.00027247,             0.00027247
                    657,                0.48626,                0.27824,                0.94636,                0.97247,                0.97446,                0.98423,                0.71724,                0.62262,                0.27467,                 0.8733,             0.00027071,             0.00027071,             0.00027071
                    658,                0.48848,                0.29013,                0.95037,                0.96689,                 0.9822,                0.98481,                0.71846,                 0.6154,                0.27413,                0.87288,             0.00026894,             0.00026894,             0.00026894
                    659,                0.47439,                0.27284,                0.93813,                 0.9695,                 0.9798,                0.98512,                0.72189,                0.60266,                0.27766,                0.87211,             0.00026717,             0.00026717,             0.00026717
                    660,                 0.5032,                0.29448,                0.94367,                0.97549,                0.97501,                0.98409,                0.71883,                0.61576,                0.27812,                0.87439,              0.0002654,              0.0002654,              0.0002654
                    661,                0.47324,                0.27023,                0.93952,                 0.9731,                0.97931,                0.98571,                0.72408,                0.61263,                0.27166,                0.87277,             0.00026363,             0.00026363,             0.00026363
                    662,                0.48691,                0.28188,                0.94592,                 0.9753,                0.97515,                0.98394,                0.71814,                0.60971,                0.26882,                0.87266,             0.00026186,             0.00026186,             0.00026186
                    663,                0.47677,                0.27572,                0.94526,                0.97393,                0.97534,                0.98299,                0.71735,                0.61045,                0.26778,                0.87579,              0.0002601,              0.0002601,              0.0002601
                    664,                0.47266,                0.26906,                0.94979,                0.96609,                0.98187,                0.98291,                0.71282,                0.62379,                0.27339,                 0.8753,             0.00025833,             0.00025833,             0.00025833
                    665,                0.48075,                 0.2866,                0.95224,                0.96727,                0.97814,                0.98232,                0.71465,                0.61547,                0.27261,                0.87454,             0.00025656,             0.00025656,             0.00025656
                    666,                 0.4893,                0.28037,                0.94812,                0.97029,                0.98057,                0.98408,                0.72058,                0.60512,                0.26601,                0.87239,             0.00025479,             0.00025479,             0.00025479
                    667,                0.49316,                0.27683,                0.95219,                0.97032,                0.97386,                0.98258,                0.71975,                 0.6068,                0.26516,                  0.873,             0.00025302,             0.00025302,             0.00025302
                    668,                0.49409,                0.27099,                0.95194,                0.96675,                0.97199,                0.98178,                0.71748,                0.61605,                0.26275,                 0.8732,             0.00025125,             0.00025125,             0.00025125
                    669,                0.46823,                0.27928,                0.95199,                0.96766,                0.97701,                0.98382,                0.71808,                0.61443,                0.26177,                 0.8735,             0.00024949,             0.00024949,             0.00024949
                    670,                0.47803,                0.28044,                0.95152,                0.97024,                0.97857,                0.98397,                 0.7173,                0.61298,                 0.2671,                0.87428,             0.00024772,             0.00024772,             0.00024772
                    671,                0.48658,                0.27324,                0.94647,                0.97212,                0.97475,                0.98282,                0.71882,                0.60989,                0.27446,                0.87543,             0.00024595,             0.00024595,             0.00024595
                    672,                0.47157,                 0.2737,                0.94498,                0.97388,                0.97633,                0.98538,                0.71622,                0.62287,                0.26824,                0.87591,             0.00024418,             0.00024418,             0.00024418
                    673,                 0.4704,                0.27392,                0.94374,                0.97238,                0.97904,                0.98566,                0.71995,                0.61906,                0.26622,                0.87331,             0.00024241,             0.00024241,             0.00024241
                    674,                 0.4893,                0.27787,                0.94958,                0.97363,                 0.9798,                0.98587,                0.72182,                0.62052,                0.27001,                0.87448,             0.00024064,             0.00024064,             0.00024064
                    675,                0.47314,                0.27324,                0.95039,                0.97321,                0.97721,                0.98583,                0.72076,                0.61461,                0.26558,                 0.8741,             0.00023888,             0.00023888,             0.00023888
                    676,                0.47365,                 0.2778,                0.94727,                0.96925,                0.98136,                0.98567,                0.72315,                0.61044,                0.26584,                0.87299,             0.00023711,             0.00023711,             0.00023711
                    677,                0.49709,                0.28186,                0.95078,                0.97507,                0.97693,                0.98396,                0.72076,                 0.6084,                 0.2663,                0.87144,             0.00023534,             0.00023534,             0.00023534
                    678,                0.48001,                0.25926,                0.93227,                0.97202,                0.97666,                0.98532,                0.72126,                0.61846,                0.27109,                0.87171,             0.00023357,             0.00023357,             0.00023357
                    679,                0.47658,                0.27103,                0.94655,                0.97311,                0.97654,                0.98395,                0.72282,                0.60546,                0.26998,                0.87104,              0.0002318,              0.0002318,              0.0002318
                    680,                0.47348,                0.27232,                0.94235,                0.97654,                 0.9788,                0.98577,                0.72333,                0.60796,                0.27204,                 0.8733,             0.00023003,             0.00023003,             0.00023003
                    681,                 0.4762,                0.27518,                0.94334,                0.97486,                0.97885,                0.98369,                0.71964,                0.62217,                0.27265,                0.87693,             0.00022826,             0.00022826,             0.00022826
                    682,                0.47853,                0.28997,                0.94352,                0.96888,                0.97785,                0.97876,                0.71869,                0.61949,                0.27331,                0.87432,              0.0002265,              0.0002265,              0.0002265
                    683,                0.47316,                0.27681,                0.94378,                0.96988,                0.98176,                0.98366,                0.72153,                0.60535,                 0.2624,                0.87077,             0.00022473,             0.00022473,             0.00022473
                    684,                0.47352,                0.27074,                0.94426,                0.96696,                0.98011,                0.98344,                0.72129,                0.60456,                0.26106,                0.87077,             0.00022296,             0.00022296,             0.00022296
                    685,                0.47127,                0.26867,                0.95255,                0.97409,                0.97509,                0.98336,                0.71839,                0.60894,                0.26807,                0.87191,             0.00022119,             0.00022119,             0.00022119
                    686,                 0.4815,                0.27564,                0.94583,                0.96732,                0.98177,                0.98315,                0.71979,                 0.6122,                0.27164,                0.87312,             0.00021942,             0.00021942,             0.00021942
                    687,                0.46475,                0.27401,                0.92963,                0.96857,                0.98127,                 0.9831,                0.71999,                 0.6089,                0.26587,                0.87312,             0.00021765,             0.00021765,             0.00021765
                    688,                0.48205,                 0.2725,                0.94797,                0.97462,                0.97774,                0.98434,                0.72429,                0.60459,                0.25863,                0.87145,             0.00021589,             0.00021589,             0.00021589
                    689,                0.49636,                0.28485,                0.93742,                0.97383,                0.97637,                0.98528,                0.72182,                 0.6139,                0.26197,                0.87091,             0.00021412,             0.00021412,             0.00021412
                    690,                0.48701,                0.27787,                0.93724,                0.97261,                0.98116,                0.98483,                0.72525,                0.60378,                 0.2623,                 0.8696,             0.00021235,             0.00021235,             0.00021235
                    691,                0.45659,                0.26938,                0.93698,                 0.9723,                0.98033,                0.98363,                 0.7256,                0.60166,                 0.2582,                0.86985,             0.00021058,             0.00021058,             0.00021058
                    692,                0.47744,                0.27605,                0.93803,                0.97172,                0.98274,                0.98498,                0.72611,                0.60541,                0.25813,                0.87243,             0.00020881,             0.00020881,             0.00020881
                    693,                0.47161,                0.26184,                0.94443,                0.97439,                  0.976,                0.98169,                0.72235,                0.61056,                0.25987,                0.87439,             0.00020704,             0.00020704,             0.00020704
                    694,                0.46497,                0.26846,                0.94687,                0.97057,                0.97796,                0.98228,                0.71963,                0.60874,                0.25865,                0.87345,             0.00020528,             0.00020528,             0.00020528
                    695,                0.46608,                0.26917,                0.94388,                0.97255,                 0.9805,                0.98476,                 0.7232,                0.60349,                 0.2564,                0.87195,             0.00020351,             0.00020351,             0.00020351
                    696,                0.48398,                0.28023,                0.94617,                0.97357,                 0.9793,                0.98424,                0.72198,                0.60158,                0.25733,                0.87094,             0.00020174,             0.00020174,             0.00020174
                    697,                0.47014,                0.27663,                0.93855,                 0.9732,                0.97831,                0.98466,                0.72161,                0.60588,                 0.2628,                0.87169,             0.00019997,             0.00019997,             0.00019997
                    698,                0.46584,                0.27281,                0.94699,                0.97371,                0.97815,                0.98451,                0.72282,                0.60479,                0.25915,                0.87142,              0.0001982,              0.0001982,              0.0001982
                    699,                0.46987,                0.27016,                0.94796,                0.97154,                0.97807,                0.98361,                 0.7229,                0.61007,                0.25572,                0.87102,             0.00019643,             0.00019643,             0.00019643
                    700,                0.47635,                 0.2713,                0.95438,                0.96983,                0.97864,                0.98108,                0.72001,                0.60887,                0.25829,                0.87061,             0.00019467,             0.00019467,             0.00019467
                    701,                0.47432,                0.27049,                0.94694,                0.96912,                0.97965,                0.98111,                0.72328,                0.59888,                0.25495,                0.86913,              0.0001929,              0.0001929,              0.0001929
                    702,                 0.4849,                0.26616,                0.94118,                0.96964,                0.97796,                0.98108,                0.72696,                0.59561,                0.25826,                0.86863,             0.00019113,             0.00019113,             0.00019113
                    703,                0.46439,                0.25939,                0.93522,                0.97034,                0.97692,                0.98266,                0.71996,                0.61268,                0.26742,                0.87259,             0.00018936,             0.00018936,             0.00018936
                    704,                0.47408,                0.26995,                0.93902,                0.96951,                0.97542,                0.98373,                0.72313,                0.60592,                0.26912,                 0.8717,             0.00018759,             0.00018759,             0.00018759
                    705,                0.48551,                0.27964,                0.96109,                0.97016,                0.97509,                0.98358,                0.72337,                0.60462,                0.27138,                 0.8718,             0.00018582,             0.00018582,             0.00018582
                    706,                0.47614,                0.27446,                0.95438,                0.96948,                0.97817,                0.98328,                0.72496,                0.60285,                0.26404,                0.87155,             0.00018406,             0.00018406,             0.00018406
                    707,                0.47859,                0.26178,                0.95357,                0.97031,                0.97779,                0.98299,                0.72334,                 0.6053,                0.26024,                0.87122,             0.00018229,             0.00018229,             0.00018229
                    708,                0.46698,                0.26492,                0.94393,                0.97025,                0.97588,                0.98344,                 0.7187,                0.61133,                0.26501,                0.87151,             0.00018052,             0.00018052,             0.00018052
                    709,                0.47554,                0.27475,                0.94974,                0.96604,                0.97612,                0.98282,                0.72017,                0.60285,                0.26412,                0.87112,             0.00017875,             0.00017875,             0.00017875
                    710,                0.46949,                0.27898,                0.96088,                0.96895,                0.97678,                0.98262,                0.71974,                0.60832,                0.26716,                0.87319,             0.00017698,             0.00017698,             0.00017698
                    711,                0.45924,                0.26329,                0.93806,                0.96575,                0.97842,                0.98301,                0.72318,                0.60266,                0.26247,                0.87109,             0.00017521,             0.00017521,             0.00017521
                    712,                0.48054,                0.28272,                0.95446,                0.97032,                  0.979,                0.98491,                0.72233,                0.60437,                0.25978,                0.87087,             0.00017344,             0.00017344,             0.00017344
                    713,                0.48266,                0.28648,                0.93529,                 0.9724,                0.98031,                 0.9838,                0.72197,                0.60172,                0.26384,                 0.8695,             0.00017168,             0.00017168,             0.00017168
                    714,                 0.4737,                0.26139,                0.94595,                0.97283,                0.98179,                0.98343,                0.72252,                0.60192,                0.26741,                0.87009,             0.00016991,             0.00016991,             0.00016991
                    715,                0.47758,                0.27313,                0.94688,                0.97195,                  0.979,                0.98315,                0.72372,                0.60191,                0.26141,                0.87132,             0.00016814,             0.00016814,             0.00016814
                    716,                0.47071,                0.26971,                0.94174,                0.97099,                0.98084,                0.98319,                0.72693,                0.59942,                0.25923,                 0.8706,             0.00016637,             0.00016637,             0.00016637
                    717,                0.45523,                0.25672,                0.93044,                0.97146,                 0.9824,                0.98231,                0.72442,                0.59664,                0.25525,                0.86971,              0.0001646,              0.0001646,              0.0001646
                    718,                0.47548,                0.26139,                0.93066,                0.97085,                0.98072,                0.98081,                0.72363,                0.59742,                0.25365,                0.86972,             0.00016283,             0.00016283,             0.00016283
                    719,                0.48109,                 0.2736,                0.94352,                0.97344,                0.97671,                0.98237,                0.72563,                0.59905,                0.25337,                0.87074,             0.00016107,             0.00016107,             0.00016107
                    720,                0.47539,                0.27677,                0.94802,                0.97182,                0.98061,                0.98411,                0.72852,                0.59874,                 0.2538,                0.87007,              0.0001593,              0.0001593,              0.0001593
                    721,                0.46399,                0.26289,                0.94309,                0.97524,                0.98049,                0.98472,                 0.7246,                0.60373,                 0.2548,                0.87103,             0.00015753,             0.00015753,             0.00015753
                    722,                0.49199,                0.26529,                0.94705,                0.97437,                 0.9797,                0.98483,                0.72045,                0.60301,                0.25518,                0.87071,             0.00015576,             0.00015576,             0.00015576
                    723,                 0.4765,                0.27265,                 0.9497,                0.97458,                 0.9759,                0.98323,                0.72202,                0.60446,                0.25578,                0.87229,             0.00015399,             0.00015399,             0.00015399
                    724,                0.47313,                  0.264,                0.94649,                0.97376,                 0.9759,                0.98321,                 0.7216,                0.60418,                0.25624,                0.87194,             0.00015222,             0.00015222,             0.00015222
                    725,                 0.4642,                0.26324,                0.95235,                 0.9732,                0.97707,                0.98317,                0.72495,                0.60076,                0.25434,                0.87048,             0.00015046,             0.00015046,             0.00015046
                    726,                0.47846,                0.26452,                0.93134,                0.97426,                0.98117,                0.98599,                 0.7271,                0.59653,                 0.2521,                0.86896,             0.00014869,             0.00014869,             0.00014869
                    727,                0.47221,                0.26102,                0.94258,                0.97147,                 0.9829,                 0.9858,                0.72482,                0.59957,                0.25457,                0.86976,             0.00014692,             0.00014692,             0.00014692
                    728,                0.45664,                0.27023,                0.93456,                0.97228,                0.97952,                0.98585,                0.71974,                0.60768,                0.25895,                0.87097,             0.00014515,             0.00014515,             0.00014515
                    729,                0.47289,                0.26054,                0.93526,                0.97468,                0.97868,                0.98557,                0.72359,                0.59664,                0.25741,                0.87016,             0.00014338,             0.00014338,             0.00014338
                    730,                0.47187,                0.27279,                0.94776,                0.97494,                0.98084,                0.98571,                0.72206,                0.59613,                0.26117,                0.87029,             0.00014161,             0.00014161,             0.00014161
                    731,                0.48022,                0.26498,                0.94106,                0.97466,                 0.9798,                0.98599,                0.72158,                0.60574,                0.26373,                0.87082,             0.00013985,             0.00013985,             0.00013985
                    732,                0.46249,                0.26056,                0.93718,                0.97583,                0.98017,                 0.9863,                0.72763,                 0.6004,                0.26037,                0.87011,             0.00013808,             0.00013808,             0.00013808
                    733,                 0.4637,                0.25769,                 0.9456,                0.97357,                0.97925,                 0.9844,                 0.7257,                0.59861,                0.25802,                 0.8695,             0.00013631,             0.00013631,             0.00013631
                    734,                0.47063,                0.26322,                0.94557,                0.97137,                0.97877,                0.98306,                0.72439,                0.59773,                 0.2562,                0.86958,             0.00013454,             0.00013454,             0.00013454
                    735,                0.45381,                0.26646,                0.94739,                  0.971,                0.97868,                0.98296,                0.72585,                0.59864,                0.25851,                0.87031,             0.00013277,             0.00013277,             0.00013277
